TRADEDATE,0.25,0.5,0.75,1,2,3,5,7,10,15,20,30
2014-08-01,8.1539,8.3292,8.5073,8.692,9.2868,9.5136,9.6196,9.6062,9.5738,9.5656,9.5792,9.6083
2014-08-04,8.1845,8.4223,8.6304,8.8157,9.3356,9.5589,9.6782,9.6744,9.6506,9.6437,9.6535,9.6759
2014-08-05,8.099,8.4348,8.6949,8.8946,9.3625,9.5897,9.7347,9.7368,9.6981,9.6832,9.6985,9.7361
2014-08-06,8.1319,8.4128,8.659,8.8801,9.504,9.768,9.894,9.8789,9.8508,9.8466,9.8679,9.9147
2014-08-07,8.1407,8.4084,8.6379,8.8413,9.4483,9.7928,9.9513,9.889,9.8133,9.8074,9.8493,9.9209
2014-08-08,7.8482,8.1142,8.3651,8.611,9.3869,9.743,9.9056,9.8679,9.8227,9.8242,9.8569,9.9121
2014-08-11,7.7738,8.1175,8.4001,8.6341,9.2191,9.4566,9.5705,9.5539,9.5234,9.5736,9.6372,9.6979
2014-08-12,7.7301,8.0459,8.3092,8.5308,9.1073,9.3553,9.4382,9.4202,9.4597,9.5241,9.564,9.5948
2014-08-13,7.9094,8.1567,8.3657,8.5463,9.0643,9.3544,9.4987,9.4787,9.4734,9.5015,9.5327,9.5661
2014-08-14,7.84,8.0915,8.308,8.5,9.0381,9.2821,9.3873,9.3748,9.3848,9.4101,9.4337,9.4629
2014-08-15,8.1188,8.2469,8.3689,8.5031,8.97,9.1911,9.27,9.2392,9.2463,9.2896,9.3329,9.3785
2014-08-18,7.9652,8.1195,8.2767,8.4449,9.0169,9.272,9.3717,9.3456,9.3463,9.3543,9.3639,9.3758
2014-08-19,8.1371,8.2398,8.3464,8.4743,9.0111,9.3691,9.4945,9.4078,9.3789,9.3897,9.4159,9.4488
2014-08-20,7.9718,8.1218,8.2679,8.4162,8.9449,9.2703,9.431,9.4012,9.392,9.3847,9.3858,9.3923
2014-08-21,7.9559,8.1559,8.3271,8.4743,8.9049,9.1711,9.3369,9.3436,9.3475,9.3548,9.3656,9.379
2014-08-22,7.6156,7.9254,8.189,8.4094,9.0045,9.3118,9.4464,9.4072,9.3756,9.3695,9.3768,9.3855
